sentence,pred,label,loss
no one has even been seriously injured at the ufc.,no,no,2.3254306316375732
okay well i enjoyed talking to you,talking,talking,1.342139720916748
okay all right hey bye-bye,-,bye,7.1122517585754395
these initiatives include working with providers to ensure that medical records support billed services.,",",services,7.571035385131836
"and, while this sounds like a cliche, it's undoubtedly  parcells makes his players believe they can win, so they do.",.,",",3.3423194885253906
"it is the largest marketplace in the near east, and it's been so for almost one thousand years.",.,and,3.2573208808898926
easier just to go out and buy it already made,to,to,1.8715782165527344
but it does not they do not really say that you know you're you're always going to have great career conditions,i,not,5.208585262298584
respond in kind and you'll soon feel at home.,and,',4.547616004943848
the work that we do is the purest form of expression of the core values of all of the major faith traditions.,other,work,7.06494140625
the liberal humanitarians are a product of the post-cold war peace.,the,a,1.988664150238037
examples of control activities,.,of,5.02116060256958
"otherwise, i'll think of something else.""  dave followed the man out into the clearing.",',",",3.930612802505493
new goya rooms in the prado were opened in march 1999.,a,go,5.384573459625244
having hurt my wrist.,a,hurt,6.351625442504883
"it's his job.""  ",is,s,5.378036975860596
"in other respects, too, they evince a prickly xenophobic nationalism.",and,other,3.1252546310424805
the english slunk away without the loot.,##e,##unk,11.023653984069824
and they'll just go out and do anything they can to do it,do,do,2.084141731262207
"last-in, first-out (lifo) - a cost flow assumption; the last goods purchased are assumed to be the first goods sold.",-,-,1.6270304918289185
"unlike the students of columbia or the sorbonne, they persevered, and they won--something.",the,unlike,7.813598155975342
oh oh was not that nice of him,and,of,4.9146037101745605
"its costs included $15,600 in broker commissions and a $9,234 prepayment penalty to terminate the new century loan.",.,the,3.120727777481079
"shortly after taking office, he entertained frank zappa on a state visit.",##n,##ppa,6.428408622741699
"sit down, dave hanson.",.,",",2.428964138031006
dod's policy lacks the criteria to measure design stability and process controls.,',dod,12.349549293518066
well she comes from a a country where the model,the,a,2.3171701431274414
"in recent months, chinese corporations have taken stakes in hong kong telecom, dragon air, and china light &amp; power.",.,",",2.311072587966919
i blinked back blindness.,came,blinked,8.407268524169922
well i have i'm really torn on the subject i'm not a good candidate for this one i see what you see and i agree with you,me,what,5.028837203979492
a lot of extra cars were parked around the town- cameras and notebooks were in evidence.,the,in,4.721104621887207
but uh the miniskirt many times will evoke comments you do not really want,all,ev,4.929934978485107
oh that's quite reasonable,',oh,5.843035697937012
drew sat watching the dust arise again as the trio of riders pounded away.,the,riders,9.220499038696289
uh-huh a perceived decline anyway yeah,and,a,3.926042318344116
"they ate in silence, enjoying the cool shade of the bluff.",the,cool,10.146685600280762
"the tours are rushed, and the route may vary due to restoration work.",and,",",2.5841126441955566
the esthonia glassware co.,co,est,8.508865356445312
"above all, they excelled in the visual arts.",in,in,0.35242393612861633
well i'll check that out uh-huh,be,check,7.185694694519043
we've been threatened with it in plain and unmistakable terms.,and,',4.805975914001465
"spring and summer make better visits, when you can admire the irises and flowering shrubs of the inner gardens.",bath,iris,8.14744758605957
do not you realize that these are mostly private institutions!,they,you,4.1219072341918945
christmas time is especially popular here when pilgrims come to admire relics of the holy crib from beth?­lehem.,the,holy,6.155664443969727
"there is something artificial even about this heart of mine, he wrote in 1886.",",",of,2.5920374393463135
"where everybody sneezes once or twice, i always sneeze at least five or six times--sometimes more.",and,sometimes,6.835763454437256
victorious couch potatoes,sweet,victorious,13.479716300964355
we may get some more tonight,be,get,4.410813331604004
"it is, however, best to reserve your accommodation in forest rest-houses in advance of your journey.",in,in,0.09593357890844345
from global gold standard to gone in less than two years!,.,less,9.8270902633667
um well like i said my fiancee,i,i,1.378079891204834
he looked down at himself in disgust.,at,at,1.1849918365478516
"in palermo, churches and mosques stood side-by-side, feudal castles next to oriental palaces and their exotic gardens.",and,",",2.594766139984131
"america needs a clean, secure, affordable, reliable energy supply in the years ahead.",.,ahead,9.949272155761719
"different metrics may be useful for an audit, depending on the objectives and status of an acquisition.",##s,##s,0.03745241090655327
both volumes serve as authoritative references to the standards and interpretations.,.,interpretations,11.281540870666504
but her chances for finding a replacement gig dwindle with every lost job and every looming birthday.,and,looming,11.83145809173584
things could go poorly in these caves.,.,in,2.6207151412963867
"as she had thought it stood a little ajar, and the voices within were plainly audible.",and,it,2.777139186859131
"he was hardly more than five feet, four inches, but carried himself with great dignity. ",",",inches,5.779763221740723
fiss' analysis of the mapplethorpe case offers a good example of the perils of his interventionist approach.,##al,##ist,3.77091383934021
he retaliated by filing one against her.,by,by,0.2107125222682953
did not have anythin' to go back to there.,##n,##n,1.8158607482910156
a town of peace far from those who hunt for you.,the,a,2.6975820064544678
the majestic double staircase inside inspired charles garnier for his design of the paris opera house.,he,inside,10.294062614440918
"i dare not, monsieur; i am afraid of them. she turned away.",one,afraid,4.687915802001953
composer giuseppe verdi was the risorgimento's towering artist.,and,towering,13.11587905883789
apparently then this must be another of their frenzied efforts to find a way to put back the sky.,to,to,1.3997949361801147
the magazines split over kathleen willey.,group,magazines,8.760833740234375
i ”i believe so.,i,i,0.46926769614219666
"turin was little more than a fortified village of 40,000 inhabitants in 1600, but it rose to 93,000 a century later.",.,in,2.6392874717712402
uh copperheads mostly,##le,copper,8.89611530303955
i realized a lot of things as we traveled.,.,traveled,10.025949478149414
well i did not know that that's supposed to be a real good statistic uh,like,good,5.737722873687744
it's afterward that the trouble starts.,',it,2.9113969802856445
quite creative and appealing to the younger crowd,a,the,2.3836209774017334
"common sense took over, and drew's hand dropped from the gun butt.",.,butt,10.802477836608887
further details are provided in appendix 5.2.,",",.,1.9085255861282349
"well said, dave hanson.",.,",",2.148336887359619
text box 2.1 compares gdp to another measure of economic output-gross national product (gnp).,-,national,6.162787437438965
"he was good, better than jon let on, said the kal.",he,ka,6.273195266723633
yeah there's not too many not too many big ones around here,it,yeah,10.748115539550781
"now enjoy it, buon viaggio!",",",enjoy,5.979154109954834
yeah you know uh is he going to yell at me for buying this with this you know and he's not a yeller though but,me,uh,7.371173858642578
you you have exceeded your ten minutes time limit hang up within the next thirty seconds so,or,you,4.868053436279297
how do we know this?,we,how,5.19421911239624
"according to usa today , most of the country will experience cloudy but good weather tuesday.",the,usa,6.595823287963867
it was a ruse? asked adrin.,.,?,5.274935245513916
"and in between, you'll come upon the historic towns of toulouse, albi, and montpellier.",and,montpellier,13.736250877380371
 now talk to me about that.,.,that,4.2049336433410645
trial lawyers courted him and his party with tons of money.,lots,tons,7.020507335662842
"competition is generally believed to lead to efficiency, be it economic or technical.",or,economic,11.179121017456055
the cattle and sheep markets are not tourist attractions as such.,:,not,4.3868608474731445
"would you believe, mister kirby, these were brought to me by amos lutterfield? ",",",amos,13.896245002746582
"truly, i believe the country is in the best of hands, but how do i rid myself of these impure thoughts?",and,thoughts,7.3883490562438965
we've all got our campaign ribbons from the war of hr22.,we,',5.008913993835449
"these patients were more likely to be young, male, disheveled, uninsured, and low income.",##eve,##eve,0.775541365146637
more and more caravans and riders crossed ca'daan's path as he grew closer to fena kef.,.,s,6.464324951171875
really?  ,.,really,9.127975463867188
"for the moment, i set aside utterly any suspicions of her. ",of,of,0.9400666356086731
so uh that's where i learned about,think,learned,7.973995208740234
maybe it's not such a bad idea with this kefir.,was,',5.337289810180664
"most drivers will be able to point out the bok house, transformed into the elegant coq d'or restaurant.",get,point,5.5744547843933105
jerusalem flourished during the early years of the mandate.,in,during,4.005542278289795
"we get a lot of that, she said, noting that so far only lavar bud stark is pitching in.",and,only,8.435044288635254
that that was the reason i had to replace mine,was,had,2.1331899166107178
how are things in your area in that respect,mind,area,7.33458137512207
" oh, listen, i was so pregnant during those years.",.,years,6.0704264640808105
as mexicans yes that that,they,yes,6.948719501495361
corpus well uh south padre is on down the bend,the,well,6.996601104736328
"cavendish, i much fear there is no coincidence there. ",.,there,6.782196044921875
she's always been concerned with helping people.,involved,concerned,3.292238473892212
mail used by non-households to send and pay bills to other non-households).,by,by,1.4323971271514893
i like him because he's reckless,him,him,1.3357887268066406
we have exposed the counterrevolutionary machinations of richard ford and amy tan.,.,ford,6.420130729675293
this was going to work.,he,this,5.544327735900879
"surprisingly, the $10 million spectacular is not broadway's all-time biggest flop.",-,10,3.9021756649017334
well listen you think they've earned their money we've earned our money tonight,they,',3.7885055541992188
"from here, you'll get a full view of the line of five windmills that sit above the town.",out,view,4.8853678703308105
totally different wardrobe with different fabrics you know heavier wools and,i,you,3.24008846282959
um for the worst i would assume,and,um,8.34791088104248
uh-huh of the second one,-,uh,7.15631103515625
what if a foundering political campaign were the wacky premise for a failing tv show!,and,campaign,9.220968246459961
it was nice talking to you too and we'll probably be talking to you again okay okay bye-bye,and,probably,7.940000057220459
"in other words, there is no difference between my description of their argument and their own.",own,own,2.654513359069824
the newswoman helped arrange a larger apartment and psychiatric care for the family.,and,the,5.281708717346191
why would you assume that this comment has to do with african-americans anyway?,.,assume,6.824108123779297
and of course the shower pan is a pretty fragile piece of uh of metal or plastic whichever it is anyway so,the,the,2.3007209300994873
"he'd have to shield the cord from the sun stuff, but that could be done.",.,the,2.8532910346984863
"however, this climb never happened.",.,this,6.201440811157227
"well, he showed them.",he,well,6.506478309631348
"a shorter newsweek story labels these dropouts young unhappy professionals (unhappy, that is, till they drop out).",.,unhappy,12.559855461120605
"depends on which wires connect which chips, not on the fact that a given wire is green.",.,green,8.667960166931152
"henry's, at the henry grattan lounge in baggot street, serves good food.",##t,##t,1.5374011993408203
(the 21 heads discovered in 1977 are now displayed in the mus??e de cluny; . ),",",heads,11.083080291748047
there is a subtle sexism in  the female domestic tycoon is obliged to behave better than the guys.,and,obliged,13.707672119140625
"he worries things out slowly, and once he's got hold of anything he does not let go.",all,worries,9.063766479492188
and we did not ever call it uh cokes and such you know we call it soda,they,we,1.5634900331497192
that's how i am yeah,',that,6.278465270996094
they they were forced to put her in a nursing home,.,were,2.656935691833496
that bears out my little idea entirely.,way,bears,11.084039688110352
"sure, it drags a bit without the volatile repartee of the earlier albums.",the,the,1.3919862508773804
locals shrug and suggest that the shoreline's topography must have changed in the 500 years since columbus.,and,that,5.164100646972656
the staff can introduce you to 19 of the over 150 breeds of sheep.,.,to,3.3672847747802734
"from the beginning, las vegas was built to serve travelers.",.,",",2.9814577102661133
okay i think la law,i,i,0.8870143294334412
they are classified as (a) offsetting receipts (i.e.,are,are,1.3439090251922607
an article says the united states must not sacrifice its democratic ideals in order to sell a few more big macs.,in,in,1.625349521636963
"i was sitting in a helicopter, on the edge of my seat.",.,helicopter,10.11890697479248
"sent the signal, consciously or not, that she was not entirely free of shame herself.",",",consciously,10.40024185180664
'you want me to flush him out of hiding.',",",of,4.503845691680908
they look to washington to mitigate the new economy's negative consequences.,we,they,2.4357380867004395
right in yeah right in uh almost right in downtown,",",in,3.7440550327301025
"there were no windows, which seemed queer.",they,which,4.6272993087768555
"well, why read any type of fiction?",a,any,4.805181503295898
i think it would be wrong for us to kill him for the americans to kill him,me,wrong,7.398972034454346
yeah i think it's fun i like just looking at the billboards,is,s,4.817412376403809
kentucky's current fee for filing a case in district court is $50.,a,filing,6.459648132324219
you know put seventy or ninety pounds on their back and go hiking uh  but uh it can be a lot of fun,it,uh,9.130309104919434
where you they extend the warranty,were,extend,11.132429122924805
whatever they are i i do i find and and they go alone with that just the things you get in the mail,they,they,1.7840229272842407
program information,the,program,8.23147201538086
can anything be done?,.,anything,7.551657676696777
"productivity  business sector and major subsectors, bls handbook of methods (april 1997), pp. 89-98.",-,98,7.893459320068359
"22 ""i must make my apologies,"" said the doctor. ",.,apologies,9.2405366897583
where there are more than one family in a house,the,a,4.120726108551025
" tiny, carefully polished chips from the stars were ready, and men began placing them delicately on the shell.",and,carefully,6.369475364685059
i waiteduntil i heard the outside door clank shutbefore i followed.,the,outside,7.7705230712890625
nice talking to you too well i appreciate it and and good luck with your uh your future your hopes of buy a winnebago,as,too,4.552029609680176
"i do not know if i was in heaven or hell, said lillian carter, the president's mother, after a visit.",.,know,5.086015224456787
yeah and watch the cats tear it up,the,it,4.548823356628418
understood what?,.,what,6.088382720947266
"of course, the pair ends up in the middle of every conflagration.",course,course,1.9315876960754395
how what do you do,i,you,2.9167635440826416
" buenos días, don cazar. for so small a man the mexican on the cart seat produced a trumpet-sized voice.",the,small,5.96761417388916
and analysis in case extensive or thick analysisstudiesa,and,case,8.886594772338867
do not miss taking a boat cruise from the little resort town of porto.,.,boat,7.297810077667236
"for the first time, the tv stations reached the state when commercials were shown 24 hours a day.",-,hours,4.983190536499023
tuppence was in that house! ,the,that,6.633913993835449
"this column, as my first in the strange bed, is free of history.",in,the,2.8033981323242188
san'doro stood.,.,do,5.721278667449951
"south of gezira is roda island, home to manial palace, now converted into an art gallery.",of,of,1.4599883556365967
"well, i guess i'd better buy a car, a slap-up one, dress as a chauffeur and hang about outside.",and,-,3.791100025177002
have you ever been there,i,ever,5.792018890380859
depression was settling on him like a leaden weight.,me,lead,6.845442295074463
"i cannot believe she's really one of them, sir.",.,them,7.074497222900391
money money! ,the,money,7.85903787612915
america's children are particularly affected by poverty.,are,are,1.7130308151245117
exactly so they got rid of that tax in a hurry,of,of,1.2977681159973145
