sentence,pred,label,loss
"posters, portraits, easel-sketches.",landscapes,posters,8.499821662902832
the economy could be still better.,the,the,0.10147368907928467
the value of compounding-how money saved can grow over time.,much,money,2.9202167987823486
there are a lot of people that are not guilty that's in jail,are,are,0.05437584966421127
the design for the new building was the subject of a competition won by spanish architect and designer enric miralles.,the,the,0.0032563775312155485
injury as a motivator to reduce drinking.,to,to,0.16195157170295715
the others looked to jon.,man,others,2.800889730453491
the crowd murmured and whispered when they caught sight of the jewels in the sword's twisted hand-guard.,crowd,crowd,1.1774576902389526
yeah something to do extracurricular activity,##cu,##cu,0.010710611008107662
its interior chamber was found to contain a red granite sarcophagus.,to,to,2.992108420585282e-05
"critical infrastructure  significant homeland security challenges need to be addressed (gao-02-918t, july 9, 2002).",and,significant,10.389307022094727
consider the united states postal service.,united,united,0.0002470903273206204
of the original data and analyses and problems in verifying their quality (hoaglin et al.,et,et,0.0011866202112287283
", data for  information strategies for",development,information,6.426694869995117
"i wonder whether, after all, you know as much as we think? he said softly.",i,i,0.09857629239559174
"generally, lc mail is lighter than ao mail.",faster,lighter,6.348672866821289
the room was as she had left it.,as,as,0.4034108519554138
right and you know there's not going to be those adding mistakes that we all make,it,there,1.7663487195968628
"the naacp's fort worth justice project will get $49,000.",000,000,0.29386767745018005
pete stark is leading a crusade to stop the practice.,the,the,0.7002193331718445
no one has even been seriously injured at the ufc.,no,no,0.0060484702698886395
okay well i enjoyed talking to you,talking,talking,0.10032207518815994
okay all right hey bye-bye,good,bye,3.333066463470459
these initiatives include working with providers to ensure that medical records support billed services.,care,services,3.0205812454223633
"and, while this sounds like a cliche, it's undoubtedly  parcells makes his players believe they can win, so they do.",",",",",0.09621469676494598
"it is the largest marketplace in the near east, and it's been so for almost one thousand years.",and,and,0.013154391199350357
easier just to go out and buy it already made,to,to,0.00041714549297466874
but it does not they do not really say that you know you're you're always going to have great career conditions,they,not,1.3616479635238647
respond in kind and you'll soon feel at home.,',',9.357491217087954e-05
the work that we do is the purest form of expression of the core values of all of the major faith traditions.,work,work,0.49429288506507874
the liberal humanitarians are a product of the post-cold war peace.,a,a,0.568419337272644
examples of control activities,of,of,1.093268871307373
"otherwise, i'll think of something else.""  dave followed the man out into the clearing.",",",",",0.01311991922557354
new goya rooms in the prado were opened in march 1999.,go,go,0.08831290155649185
having hurt my wrist.,broken,hurt,4.633955955505371
"it's his job.""  ",s,s,9.536738616588991e-07
"in other respects, too, they evince a prickly xenophobic nationalism.",some,other,1.0906062126159668
the english slunk away without the loot.,##unk,##unk,0.9315143823623657
and they'll just go out and do anything they can to do it,do,do,0.009715416468679905
"last-in, first-out (lifo) - a cost flow assumption; the last goods purchased are assumed to be the first goods sold.",-,-,0.0021506056655198336
"unlike the students of columbia or the sorbonne, they persevered, and they won--something.",like,unlike,3.2062430381774902
oh oh was not that nice of him,of,of,0.8824051022529602
"its costs included $15,600 in broker commissions and a $9,234 prepayment penalty to terminate the new century loan.",the,the,0.29278793931007385
"shortly after taking office, he entertained frank zappa on a state visit.",##ppa,##ppa,0.07627307623624802
"sit down, dave hanson.",",",",",0.05263759568333626
dod's policy lacks the criteria to measure design stability and process controls.,china,dod,4.8365373611450195
well she comes from a a country where the model,in,a,5.228047847747803
"in recent months, chinese corporations have taken stakes in hong kong telecom, dragon air, and china light &amp; power.",",",",",0.20185698568820953
i blinked back blindness.,got,blinked,4.52474308013916
well i have i'm really torn on the subject i'm not a good candidate for this one i see what you see and i agree with you,.,what,2.782597780227661
a lot of extra cars were parked around the town- cameras and notebooks were in evidence.,in,in,1.15773606300354
but uh the miniskirt many times will evoke comments you do not really want,ev,ev,0.0017333496361970901
oh that's quite reasonable,"""",oh,7.423877239227295
drew sat watching the dust arise again as the trio of riders pounded away.,men,riders,7.099486351013184
uh-huh a perceived decline anyway yeah,",",a,5.486599922180176
"they ate in silence, enjoying the cool shade of the bluff.",cool,cool,1.3976696729660034
"the tours are rushed, and the route may vary due to restoration work.",",",",",0.3264217674732208
the esthonia glassware co.,lit,est,9.246881484985352
"above all, they excelled in the visual arts.",in,in,0.14739981293678284
well i'll check that out uh-huh,figure,check,2.772183895111084
we've been threatened with it in plain and unmistakable terms.,',',5.972207145532593e-05
"spring and summer make better visits, when you can admire the irises and flowering shrubs of the inner gardens.",moss,iris,2.36936092376709
do not you realize that these are mostly private institutions!,you,you,0.16529686748981476
christmas time is especially popular here when pilgrims come to admire relics of the holy crib from beth?­lehem.,old,holy,2.2151412963867188
"there is something artificial even about this heart of mine, he wrote in 1886.",of,of,0.0010351543314754963
"where everybody sneezes once or twice, i always sneeze at least five or six times--sometimes more.",or,sometimes,1.642242431640625
victorious couch potatoes,the,victorious,13.057510375976562
we may get some more tonight,talk,get,4.609472274780273
"it is, however, best to reserve your accommodation in forest rest-houses in advance of your journey.",in,in,0.000485183292767033
from global gold standard to gone in less than two years!,less,less,0.010692448355257511
um well like i said my fiancee,i,i,0.03142479807138443
he looked down at himself in disgust.,at,at,0.0037714559584856033
"in palermo, churches and mosques stood side-by-side, feudal castles next to oriental palaces and their exotic gardens.",",",",",0.06590098887681961
"america needs a clean, secure, affordable, reliable energy supply in the years ahead.",ahead,ahead,0.43598195910453796
"different metrics may be useful for an audit, depending on the objectives and status of an acquisition.",##s,##s,0.0011943596182391047
both volumes serve as authoritative references to the standards and interpretations.,standards,interpretations,7.284193992614746
but her chances for finding a replacement gig dwindle with every lost job and every looming birthday.,missed,looming,7.857550621032715
things could go poorly in these caves.,in,in,0.09273641556501389
"as she had thought it stood a little ajar, and the voices within were plainly audible.",it,it,0.043532587587833405
"he was hardly more than five feet, four inches, but carried himself with great dignity. ",inches,inches,0.009467820636928082
fiss' analysis of the mapplethorpe case offers a good example of the perils of his interventionist approach.,##ist,##ist,0.19247527420520782
he retaliated by filing one against her.,by,by,0.10154121369123459
did not have anythin' to go back to there.,##n,##n,0.017415108159184456
a town of peace far from those who hunt for you.,a,a,0.04892067238688469
the majestic double staircase inside inspired charles garnier for his design of the paris opera house.,also,inside,9.394331932067871
"i dare not, monsieur; i am afraid of them. she turned away.",one,afraid,3.1563711166381836
composer giuseppe verdi was the risorgimento's towering artist.,patron,towering,11.429804801940918
apparently then this must be another of their frenzied efforts to find a way to put back the sky.,to,to,0.00045468006283044815
the magazines split over kathleen willey.,jury,magazines,11.349262237548828
i ”i believe so.,"""",i,6.134090900421143
"turin was little more than a fortified village of 40,000 inhabitants in 1600, but it rose to 93,000 a century later.",in,in,0.47079727053642273
uh copperheads mostly,shit,copper,6.397653579711914
i realized a lot of things as we traveled.,walked,traveled,4.53248405456543
well i did not know that that's supposed to be a real good statistic uh,statistical,good,3.646785259246826
it's afterward that the trouble starts.,it,it,0.0001731960946926847
quite creative and appealing to the younger crowd,a,the,1.1426312923431396
"common sense took over, and drew's hand dropped from the gun butt.",barrel,butt,6.098759651184082
further details are provided in appendix 5.2.,.,.,0.18475556373596191
"well said, dave hanson.",",",",",0.14282122254371643
text box 2.1 compares gdp to another measure of economic output-gross national product (gnp).,domestic,national,2.509249210357666
"he was good, better than jon let on, said the kal.",jar,ka,8.29768180847168
yeah there's not too many not too many big ones around here,"""",yeah,7.961866855621338
"now enjoy it, buon viaggio!",stop,enjoy,5.380269527435303
yeah you know uh is he going to yell at me for buying this with this you know and he's not a yeller though but,what,uh,9.905082702636719
you you have exceeded your ten minutes time limit hang up within the next thirty seconds so,if,you,10.814920425415039
how do we know this?,how,how,0.0034096459858119488
"according to usa today , most of the country will experience cloudy but good weather tuesday.",usa,usa,0.2928103804588318
it was a ruse? asked adrin.,.,?,3.9020633697509766
"and in between, you'll come upon the historic towns of toulouse, albi, and montpellier.",toulouse,montpellier,2.75748872756958
 now talk to me about that.,it,that,3.0303051471710205
trial lawyers courted him and his party with tons of money.,lots,tons,4.440721035003662
"competition is generally believed to lead to efficiency, be it economic or technical.",scientific,economic,1.8229068517684937
the cattle and sheep markets are not tourist attractions as such.,popular,not,7.301373481750488
"would you believe, mister kirby, these were brought to me by amos lutterfield? ",mr,amos,8.182147979736328
"truly, i believe the country is in the best of hands, but how do i rid myself of these impure thoughts?",things,thoughts,3.941347360610962
we've all got our campaign ribbons from the war of hr22.,',',8.618460560683161e-05
"these patients were more likely to be young, male, disheveled, uninsured, and low income.",##eve,##eve,0.004521384835243225
more and more caravans and riders crossed ca'daan's path as he grew closer to fena kef.,s,s,4.291525328881107e-06
really?  ,why,really,3.8871843814849854
"for the moment, i set aside utterly any suspicions of her. ",about,of,1.734147071838379
so uh that's where i learned about,went,learned,4.1251444816589355
maybe it's not such a bad idea with this kefir.,',',1.6689160474925302e-05
"most drivers will be able to point out the bok house, transformed into the elegant coq d'or restaurant.",check,point,4.4452080726623535
jerusalem flourished during the early years of the mandate.,in,during,1.359139084815979
"we get a lot of that, she said, noting that so far only lavar bud stark is pitching in.",",",only,3.5350728034973145
that that was the reason i had to replace mine,had,had,0.7172149419784546
how are things in your area in that respect,life,area,7.7623114585876465
" oh, listen, i was so pregnant during those years.",days,years,2.3440322875976562
as mexicans yes that that,know,yes,9.436179161071777
corpus well uh south padre is on down the bend,christi,well,22.133865356445312
"cavendish, i much fear there is no coincidence there. ",here,there,2.629279613494873
she's always been concerned with helping people.,concerned,concerned,1.0303287506103516
mail used by non-households to send and pay bills to other non-households).,by,by,0.5262301564216614
i like him because he's reckless,him,him,0.3497297763824463
we have exposed the counterrevolutionary machinations of richard ford and amy tan.,tan,ford,7.501308917999268
this was going to work.,this,this,0.7083327770233154
"surprisingly, the $10 million spectacular is not broadway's all-time biggest flop.",100,10,4.242059707641602
well listen you think they've earned their money we've earned our money tonight,',',4.446407547220588e-05
"from here, you'll get a full view of the line of five windmills that sit above the town.",view,view,0.006238747853785753
totally different wardrobe with different fabrics you know heavier wools and,.,you,2.876849889755249
um for the worst i would assume,but,um,12.384764671325684
uh-huh of the second one,uh,uh,0.0008329259580932558
what if a foundering political campaign were the wacky premise for a failing tv show!,party,campaign,4.653174877166748
it was nice talking to you too and we'll probably be talking to you again okay okay bye-bye,never,probably,4.891292572021484
"in other words, there is no difference between my description of their argument and their own.",argument,own,4.268400192260742
the newswoman helped arrange a larger apartment and psychiatric care for the family.,the,the,0.2903940677642822
why would you assume that this comment has to do with african-americans anyway?,think,assume,2.9997642040252686
and of course the shower pan is a pretty fragile piece of uh of metal or plastic whichever it is anyway so,the,the,0.6873601078987122
"he'd have to shield the cord from the sun stuff, but that could be done.",the,the,0.10312216728925705
"however, this climb never happened.",the,this,1.5533502101898193
"well, he showed them.",finally,well,4.7984395027160645
"a shorter newsweek story labels these dropouts young unhappy professionals (unhappy, that is, till they drop out).",or,unhappy,10.30937671661377
"depends on which wires connect which chips, not on the fact that a given wire is green.",connected,green,7.249387741088867
"henry's, at the henry grattan lounge in baggot street, serves good food.",##t,##t,0.3984109163284302
(the 21 heads discovered in 1977 are now displayed in the mus??e de cluny; . ),specimens,heads,8.334114074707031
there is a subtle sexism in  the female domestic tycoon is obliged to behave better than the guys.,shown,obliged,7.178228378295898
"he worries things out slowly, and once he's got hold of anything he does not let go.",works,worries,8.795510292053223
and we did not ever call it uh cokes and such you know we call it soda,we,we,0.2525288462638855
that's how i am yeah,that,that,0.10761943459510803
they they were forced to put her in a nursing home,were,were,0.08417695015668869
that bears out my little idea entirely.,ruled,bears,12.346914291381836
"sure, it drags a bit without the volatile repartee of the earlier albums.",the,the,0.008430487476289272
locals shrug and suggest that the shoreline's topography must have changed in the 500 years since columbus.,that,that,0.0009195152088068426
the staff can introduce you to 19 of the over 150 breeds of sheep.,to,to,0.004769021645188332
"from the beginning, las vegas was built to serve travelers.",",",",",0.027849264442920685
okay i think la law,",",i,1.1733580827713013
they are classified as (a) offsetting receipts (i.e.,are,are,0.04171042516827583
an article says the united states must not sacrifice its democratic ideals in order to sell a few more big macs.,in,in,7.211902266135439e-05
"i was sitting in a helicopter, on the edge of my seat.",chair,helicopter,9.585550308227539
"sent the signal, consciously or not, that she was not entirely free of shame herself.",true,consciously,6.419302940368652
'you want me to flush him out of hiding.',of,of,0.0068028513342142105
they look to washington to mitigate the new economy's negative consequences.,we,they,2.7395999431610107
right in yeah right in uh almost right in downtown,in,in,0.7061742544174194
"there were no windows, which seemed queer.",which,which,0.3131563663482666
"well, why read any type of fiction?",that,any,5.17105770111084
i think it would be wrong for us to kill him for the americans to kill him,better,wrong,5.410310745239258
yeah i think it's fun i like just looking at the billboards,s,s,2.634490556374658e-05
kentucky's current fee for filing a case in district court is $50.,hearing,filing,2.417833089828491
you know put seventy or ninety pounds on their back and go hiking uh  but uh it can be a lot of fun,",",uh,9.328047752380371
where you they extend the warranty,are,extend,9.616764068603516
whatever they are i i do i find and and they go alone with that just the things you get in the mail,i,they,3.668220043182373
program information,more,program,8.770925521850586
can anything be done?,it,anything,4.024507522583008
"productivity  business sector and major subsectors, bls handbook of methods (april 1997), pp. 89-98.",95,98,3.3651821613311768
"22 ""i must make my apologies,"" said the doctor. ",decision,apologies,5.613699913024902
where there are more than one family in a house,the,a,1.2636802196502686
" tiny, carefully polished chips from the stars were ready, and men began placing them delicately on the shell.",highly,carefully,3.5136213302612305
i waiteduntil i heard the outside door clank shutbefore i followed.,front,outside,6.143088340759277
nice talking to you too well i appreciate it and and good luck with your uh your future your hopes of buy a winnebago,and,too,6.492111682891846
"i do not know if i was in heaven or hell, said lillian carter, the president's mother, after a visit.",know,know,0.031899593770504
yeah and watch the cats tear it up,it,it,1.2612392902374268
understood what?,that,what,2.451079845428467
"of course, the pair ends up in the middle of every conflagration.",course,course,0.0005782362422905862
how what do you do,i,you,1.1173943281173706
" buenos días, don cazar. for so small a man the mexican on the cart seat produced a trumpet-sized voice.",short,small,2.896672010421753
and analysis in case extensive or thick analysisstudiesa,an,case,8.280522346496582
do not miss taking a boat cruise from the little resort town of porto.,little,boat,3.8540592193603516
"for the first time, the tv stations reached the state when commercials were shown 24 hours a day.",hours,hours,0.002582312561571598
tuppence was in that house! ,the,that,3.3704123497009277
"this column, as my first in the strange bed, is free of history.",this,the,2.998772144317627
san'doro stood.,do,do,1.5695620775222778
"south of gezira is roda island, home to manial palace, now converted into an art gallery.",of,of,0.006980318576097488
"well, i guess i'd better buy a car, a slap-up one, dress as a chauffeur and hang about outside.",-,-,0.005476116202771664
have you ever been there,ever,ever,0.051421746611595154
depression was settling on him like a leaden weight.,lead,lead,0.04883870854973793
"i cannot believe she's really one of them, sir.",them,them,0.8018037676811218
money money! ,the,money,4.619013786315918
america's children are particularly affected by poverty.,are,are,0.04198240116238594
exactly so they got rid of that tax in a hurry,of,of,0.0010507544502615929
